country,project_clean,beneficiary,max_year,grant_no,unit_sector_long,eur,min_year,display_width
Spain,Technical Equipment & Human Resources,Cuerpo Nacional de Policia,187748588.74,2022/121,Deployment Management Division,2097858,3754971.7748000002,5810872.614800001
Spain,Hera,Direccion General de la Policia y de la Guardia Civil,187748588.74,2008/374/,Sea Border Sector,2067710.83,3754971.7748000002,5781328.3882
Spain,Human Resources,General Directorate for International Relations and Immigration,187748588.74,Multiple smaller grants,various,6566085.27,3754971.7748000002,10189735.339399999
Spain,various projects,Comisaría General de Extranjería y Fronteras,187748588.74,Multiple smaller grants,various,39900354.15,3754971.7748000002,42857318.8418
Spain,various projects,Cuerpo Nacional de Policia,187748588.74,Multiple smaller grants,various,16889169.92,3754971.7748000002,20306358.296400003
Spain,various projects,Direccion General de la Policia,187748588.74,Multiple smaller grants,various,2359495.5,3754971.7748000002,6067277.364800001
Spain,various projects,Direccion General de la Policia y de la Guardia Civil,187748588.74,Multiple smaller grants,various,6611498.66,3754971.7748000002,10234240.4616
Spain,various projects,Guardia Civil,187748588.74,Multiple smaller grants,various,37304333.12,3754971.7748000002,40313218.2324
Spain,various projects,Jefatura Fiscal y de Fronteras,187748588.74,Multiple smaller grants,various,40431758.19,3754971.7748000002,43378094.801
Spain,various projects,Ministry of Interior Spain,187748588.74,Multiple smaller grants,various,411136.49000000005,3754971.7748000002,4157885.535
Spain,various projects,National Police School,187748588.74,Multiple smaller grants,various,1572963.23,3754971.7748000002,5296475.7402
Spain,various projects,Spanish Ministry of Interior,187748588.74,Multiple smaller grants,various,1271773.15,3754971.7748000002,5001309.4618
Sweden,Triton,Swedish Coast Guard,79613733.16,2017/752,Sea Border Sector,3313526,1592274.6632,4839530.1432
Sweden,European Centre for Returns,Swedish Prison and Probation Service,79613733.16,2024/298,NA,2242168,1592274.6632,3789599.3032
Sweden,Triton,National Operations Department,79613733.16,2015/463,Sea Border Sector,2156227,1592274.6632,3705377.1232000003
Sweden,Technical Equipment & Human Resources,Swedish Police Authority,79613733.16,2023/59,Deployment Management Division,2098917,1592274.6632,3649213.3231999995
Sweden,European Centre for Returns,Swedish Police Authority,79613733.16,2021/20,European Centre for Returns,2070377,1592274.6632,3621244.1232000003
Sweden,Technical Equipment,Swedish Coast Guard,79613733.16,2021/395,Field Operations Unit,2020817,1592274.6632,3572675.3232
Sweden,FOA,Swedish Police Authority,79613733.16,2019/147,European Centre for Returns,1987321,1592274.6632,3539849.2432000004
Sweden,European Centre for Returns,Swedish Prison and Probation Service,79613733.16,2024/36,European Centre for Returns,1651155,1592274.6632,3210406.5631999997
Sweden,Technical Equipment,Swedish Coast Guard,79613733.16,2022/52,Field Operations Unit,1518955,1592274.6632,3080850.5631999997
Sweden,FOA,Swedish Police Authority,79613733.16,2019/320,European Centre for Returns,1445558,1592274.6632,3008921.5032
Sweden,Technical Equipment & Human Resources,Swedish Police Authority,79613733.16,2024/59,Deployment Management Division,1425986,1592274.6632,2989740.9431999996
Sweden,Human Resources,Swedish Police Authority,79613733.16,2023/184,Deployment Management Division,1360561.58,1592274.6632,2925625.0116
Sweden,European Centre for Returns,Swedish Police Authority,79613733.16,2020/10,European Centre for Returns,1335561,1592274.6632,2901124.4431999996
Sweden,FOA,Swedish Police Authority,79613733.16,2019/26,European Centre for Returns,1238475,1592274.6632,2805980.1632000003
Sweden,European Centre for Returns,Swedish Prison and Probation Service,79613733.16,2023/406,European Centre for Returns,1236877,1592274.6632,2804414.1232000003
Sweden,FOA,Swedish Police Authority,79613733.16,2019/238,European Centre for Returns,1234189,1592274.6632,2801779.8832
Sweden,Human Resources,Swedish Police Authority,79613733.16,2024/168,Deployment Management Division,1210534.36,1592274.6632,2778598.336
Sweden,Human Resources,Swedish Police Authority,79613733.16,2023/198,Deployment Management Division,1044141.35,1592274.6632,2615533.1862000003
Sweden,European Centre for Returns,Swedish Police Authority,79613733.16,2023/4,European Centre for Returns,1026165,1592274.6632,2597916.3632
Sweden,Technical Equipment & Human Resources,Swedish Police Authority,79613733.16,2021/31,Field Deployment Unit,957382,1592274.6632,2530509.0232
Sweden,Return Operations,Swedish Police Authority,79613733.16,2018/81,Return Support Unit,957197,1592274.6632,2530327.7232
Sweden,Human Resources,Swedish Police Authority,79613733.16,2024/242,NA,944184.38,1592274.6632,2517575.3556
Sweden,FOA,Swedish Police Authority,79613733.16,2018/314,European Centre for Returns,907049,1592274.6632,2481182.6832
Sweden,European Centre for Returns,Swedish Police Authority,79613733.16,2023/285,European Centre for Returns,818910,1592274.6632,2394806.4632
Sweden,Technical Equipment & Human Resources,Swedish Police Authority,79613733.16,2022/75,Deployment Management Division,796540,1592274.6632,2372883.8632
Sweden,European Centre for Returns,Swedish Prison and Probation Service,79613733.16,Multiple smaller grants,NA,621442,1592274.6632,2201287.8232
Sweden,various projects,National Bureau of Investigation,79613733.16,Multiple smaller grants,various,3178632.83,1592274.6632,4707334.8366
Sweden,various projects,National Criminal Police,79613733.16,Multiple smaller grants,various,3573038.7600000002,1592274.6632,5093852.648
Sweden,various projects,National Operations Department,79613733.16,Multiple smaller grants,various,15795929.16,1592274.6632,17072285.24
Sweden,various projects,Swedish Coast Guard,79613733.16,Multiple smaller grants,various,5318850.28,1592274.6632,6804747.9376
Sweden,various projects,Swedish Migration Agency,79613733.16,Multiple smaller grants,various,1047884.34,1592274.6632,2619201.3164
Sweden,various projects,Swedish Police Authority,79613733.16,Multiple smaller grants,various,13079182.12,1592274.6632,14409873.1408
Switzerland,Return Operations,Customs/Border Guard,18969034.51,2018/56,Return Support Unit,1042123,379380.6902,1400661.2302
Switzerland,Technical Equipment & Human Resources,Customs/Border Guard,18969034.51,2024/52,Deployment Management Division,992505,379380.6902,1352035.5902
Switzerland,Technical Equipment & Human Resources,Customs/Border Guard,18969034.51,2023/60,Deployment Management Division,944224,379380.6902,1304720.2101999999
Switzerland,Technical Equipment & Human Resources,Customs/Border Guard,18969034.51,2022/48,Deployment Management Division,791393,379380.6902,1154945.8302
Switzerland,Human Resources,Customs/Border Guard,18969034.51,2024/157,Deployment Management Division,690651.26,379380.6902,1056218.925
Switzerland,Human Resources,Customs/Border Guard,18969034.51,2024/227,NA,620014.46,379380.6902,986994.861
Switzerland,FOA,State Secretariat for Migration,18969034.51,2019/150,European Centre for Returns,580132,379380.6902,947910.0501999999
Switzerland,Human Resources,Customs/Border Guard,18969034.51,2023/189,Deployment Management Division,545944.74,379380.6902,914406.5353999999
Switzerland,Human Resources,Customs/Border Guard,18969034.51,2023/245,Deployment Management Division,536555.03,379380.6902,905204.6196000001
Switzerland,Technical Equipment & Human Resources,Customs/Border Guard,18969034.51,2021/98,Field Deployment Unit,521815,379380.6902,890759.3902
Switzerland,FOA,Customs/Border Guard,18969034.51,2019/8,European Centre for Returns,499960,379380.6902,869341.4902
Switzerland,Human Resources,Customs/Border Guard,18969034.51,2022/262,Deployment Management Division,473550.42,379380.6902,843460.1018000001
Switzerland,Return Operations,Customs/Border Guard,18969034.51,2018/166,European Centre for Returns,463178,379380.6902,833295.1302
Switzerland,Return Operations,Customs/Border Guard,18969034.51,2018/315,European Centre for Returns,408349,379380.6902,779562.7102000001
Switzerland,Technical Equipment & Human Resources,Customs/Border Guard,18969034.51,2020/96,Field Deployment Unit,374175,379380.6902,746072.1902
Switzerland,Human Resources,Customs/Border Guard,18969034.51,2018/78,Operational Response Division,373798,379380.6902,745702.7302
Switzerland,Human Resources,Customs/Border Guard,18969034.51,2019/70,Field Deployment Unit,365273.5,379380.6902,737348.7202
Switzerland,Human Resources,Customs/Border Guard,18969034.51,2022/168,Deployment Management Division,341297.6,379380.6902,713852.3382
Switzerland,Human Resources,Customs/Border Guard,18969034.51,2021/307,Deployment Management Division,302758.91,379380.6902,676084.422
Switzerland,European Centre for Returns,State Secretariat for Migration,18969034.51,2024/353,NA,265207,379380.6902,639283.5502
Switzerland,European Centre for Returns,State Secretariat for Migration,18969034.51,2024/225,NA,244131,379380.6902,618629.0702
Switzerland,European Centre for Returns,State Secretariat for Migration,18969034.51,2022/391,European Centre for Returns,239163,379380.6902,613760.4302
Switzerland,Return Operations,Customs/Border Guard,18969034.51,2016/1543,Return Support Unit,238825,379380.6902,613429.1902000001
Switzerland,European Centre for Returns,State Secretariat for Migration,18969034.51,2023/445,European Centre for Returns,237289,379380.6902,611923.9102
Switzerland,Return Operations,Customs/Border Guard,18969034.51,2017/1260,Return Support Unit,225677,379380.6902,600544.1502
Switzerland,European Centre for Returns,State Secretariat for Migration,18969034.51,2021/1,European Centre for Returns,223290,379380.6902,598204.8902
Switzerland,Human Resources,Customs/Border Guard,18969034.51,2021/264,Deployment Management Division,215333.51,379380.6902,590407.53
Switzerland,Return Operations,Customs/Border Guard,18969034.51,2016/1190,Return Support Unit,213150,379380.6902,588267.6902000001
Switzerland,Return Operations,Customs/Border Guard,18969034.51,2017/324,Return Support Unit,212163,379380.6902,587300.4302000001
Switzerland,Human Resources,Customs/Border Guard,18969034.51,2021/280,Deployment Management Division,210195,379380.6902,585371.7902
Switzerland,various projects,Customs/Border Guard,18969034.51,Multiple smaller grants,various,4865278.11,379380.6902,5147353.238
Switzerland,various projects,State Secretariat for Migration,18969034.51,Multiple smaller grants,various,711634.97,379380.6902,1076782.9608
Turkey,Eurocup,Turkish National Police,260129.94,2008/144/,Land Borders Sector,83525.5,5202.5988,87057.5888
Turkey,Focal Points,"Police, International Relations Department",260129.94,2016/1318,Air Border Sector,24795,5202.5988,29501.6988
Turkey,Eurocup,"Police, International Relations Department",260129.94,2016/647,Air Border Sector,20259,5202.5988,25056.4188
Turkey,Focal Points,Turkish National Police,260129.94,2016/1500,Air Border Sector,16937,5202.5988,21800.858799999998
Turkey,Alexis,"Police, International Relations Department",260129.94,2016/408,Air Border Sector,12722,5202.5988,17670.158799999997
Turkey,Focal Points,Turkish National Police,260129.94,2013/576,Air Border Sector,12198,5202.5988,17156.6388
Turkey,Focal Points,Ministry of Interior Turkey,260129.94,2014/291,Air Border Sector,11331.3,5202.5988,16307.272799999999
Turkey,Human Resources,"Police, Border Gates Department",260129.94,2019/205,Field Deployment Unit,11286.36,5202.5988,16263.2316
Turkey,Human Resources,"Police, Border Gates Department",260129.94,2019/169,Field Deployment Unit,10019.48,5202.5988,15021.689199999999
Turkey,Human Resources,"Police, Border Gates Department",260129.94,2019/214,Field Deployment Unit,9451.31,5202.5988,14464.882599999999
Turkey,Human Resources,"Police, Border Gates Department",260129.94,2018/335,Operational Response Division,7825.98,5202.5988,12872.0592
Turkey,Focal Points,Turkish National Police,260129.94,2015/752,Air Border Sector,6951,5202.5988,12014.5788
Turkey,Alexis,Turkish National Police,260129.94,2015/894,Air Border Sector,6767,5202.5988,11834.2588
Turkey,Focal Points,"Ministry of Interior, Border Management Department",260129.94,2015/765,Air Border Sector,6388,5202.5988,11462.8388
Turkey,Focal Points,Turkish National Police,260129.94,2015/764,Air Border Sector,6388,5202.5988,11462.8388
Turkey,Hubble,Turkish National Police,260129.94,2011/153/,Air Border Sector,5710.24,5202.5988,10798.633999999998
Turkey,Human Resources,"Police, Border Gates Department",260129.94,2018/154,Operational Response Division,5575.77,5202.5988,10666.8534
Turkey,Focal Points,Turkish National Police,260129.94,Multiple smaller grants,Air Border Sector,402,5202.5988,5596.5588
Turkey,Hermes,Ministry of Interior Turkey,260129.94,Multiple smaller grants,Sea Border Sector,1597,5202.5988,6767.658799999999
Ukraine,2023/IEC/01,State Border Guard Service Ukraine,13303454.59,2023/11,International and European Cooperation Division,12000000,266069.0918,12026069.0918
Ukraine,various projects,State Border Guard Service Ukraine,13303454.59,Multiple smaller grants,various,1303454.59,266069.0918,1543454.59
United Kingdom,Return Operations,Border Agency,3628390.73,2010/14/,Return Operations Sector,371235,72567.8146,436378.1146
United Kingdom,Return Operations,Border Agency,3628390.73,2010/714/,Return Operations Sector,339552.48,72567.8146,405329.245
United Kingdom,Return Operations,Border Agency,3628390.73,2011/81/,Return Operations Sector,319570.4,72567.8146,385746.8066
United Kingdom,Return Operations,Border Force,3628390.73,2013/1001,Return Operations Sector,125970,72567.8146,196018.4146
United Kingdom,Poseidon,Border Agency,3628390.73,2010/315/,Sea Border Sector,99975.9,72567.8146,170544.1966
United Kingdom,Return Operations,Border Agency,3628390.73,2010/349/,Return Operations Sector,87228.4,72567.8146,158051.64659999998
United Kingdom,Attica,Border Force,3628390.73,2013/503,Return Operations Sector,75762.42,72567.8146,146814.98619999998
United Kingdom,FOA,Border Force,3628390.73,2015/589,Return Operations Sector,68927,72567.8146,140116.2746
United Kingdom,Triton,Border Force,3628390.73,2015/583,Sea Border Sector,66641,72567.8146,137875.9946
United Kingdom,Hammer,Border Agency,3628390.73,2008/296/,Air Border Sector,65004.03,72567.8146,136271.764
United Kingdom,Poseidon,Border Force,3628390.73,2013/77,Land Borders Sector,64868.75,72567.8146,136139.18959999998
United Kingdom,Return Operations,Border Agency,3628390.73,2008/349/,Return Operations Sector,64530,72567.8146,135807.2146
United Kingdom,Return Operations,Border Agency,3628390.73,2011/126/,Return Operations Sector,63657.65,72567.8146,134952.31160000002
United Kingdom,Return Operations,Border Agency,3628390.73,2010/220/,Return Operations Sector,62440,72567.8146,133759.0146
United Kingdom,Attica,Border Force,3628390.73,2014/198,Return Operations Sector,59920,72567.8146,131289.4146
United Kingdom,Return Operations,Border Agency,3628390.73,2010/559/,Return Operations Sector,54665.42,72567.8146,126139.92619999999
United Kingdom,Poseidon,Border Agency,3628390.73,2009/245/,Sea Border Sector,53955,72567.8146,125443.71459999999
United Kingdom,Return Operations,Border Agency,3628390.73,2010/3/,Return Operations Sector,49920,72567.8146,121489.41459999999
United Kingdom,Attica,Border Force,3628390.73,2014/444,Return Operations Sector,48412.06,72567.8146,120011.63339999999
United Kingdom,Return Operations,Border Agency,3628390.73,2008/360/,Return Operations Sector,46951,72567.8146,118579.7946
United Kingdom,Attica,Border Force,3628390.73,2014/364,Return Operations Sector,44717.44,72567.8146,116390.9058
United Kingdom,Return Operations,Border Agency,3628390.73,2010/445/,Return Operations Sector,44345.25,72567.8146,116026.1596
United Kingdom,Attica,Border Force,3628390.73,2014/595,Return Operations Sector,44058.32,72567.8146,115744.9682
United Kingdom,FOA,Border Force,3628390.73,2015/293,Return Operations Sector,43232,72567.8146,114935.1746
United Kingdom,Attica,Border Force,3628390.73,2013/378,Return Operations Sector,42893.09,72567.8146,114603.0428
United Kingdom,FOA,Border Force,3628390.73,2015/1048,Return Operations Sector,40647,72567.8146,112401.8746
United Kingdom,Attica,Border Force,3628390.73,2013/165,Return Operations Sector,38868.82,72567.8146,110659.2582
United Kingdom,Nautilus,Border Agency,3628390.73,2008/146/,Sea Border Sector,38737.5,72567.8146,110530.5646
United Kingdom,Poseidon,Border Force,3628390.73,2013/425,Sea Border Sector,37501,72567.8146,109318.7946
United Kingdom,various projects,Border Agency,3628390.73,Multiple smaller grants,various,634103.84,72567.8146,693989.5778
United Kingdom,various projects,Border Force,3628390.73,Multiple smaller grants,various,404601.17,72567.8146,469076.96119999996
United Kingdom,various projects,"Home office, Immigration and Nationality Directorate",3628390.73,Multiple smaller grants,Air Border Sector,25498.79,72567.8146,97556.6288
